Session Date,Player Name,Session Title,Session Week Number,Session Start Time,Session End Time,Session Day of Week,Session Type,Drill Date,Drill End Time,Drill Start Time,Drill Title,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Accelerations Zone 4,Accelerations Zone 5,Accelerations Zone 6,Accelerations,Accelerations Total Distance Zone 1,Accelerations Total Distance Zone 2,Accelerations Total Distance Zone 3,Accelerations Total Distance Zone 4,Accelerations Total Distance Zone 5,Accelerations Total Distance Zone 6,Acceleration Impulse,Accelerations Total Time Zone 1,Accelerations Total Time Zone 2,Accelerations Total Time Zone 3,Accelerations Total Time Zone 4,Accelerations Total Time Zone 5,Accelerations Total Time Zone 6,Accelerations Zone 3 - Zone 6,Accelerations Zone 4 - Zone 6,Accelerations Zone 5 - Zone 6,Acute Chronic Ratio,Acute,Average Metabolic Power,Average Speed,Chronic,Decelerations,Decelerations Total Distance Zone 1,Decelerations Total Distance Zone 2,Decelerations Total Distance Zone 3,Decelerations Total Distance Zone 4,Decelerations Total Distance Zone 5,Decelerations Total Distance Zone 6,Decelerations Total Time Zone 1,Decelerations Total Time Zone 2,Decelerations Total Time Zone 3,Decelerations Total Time Zone 4,Decelerations Total Time Zone 5,Decelerations Total Time Zone 6,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,Decelerations Zone 3 - Zone 6,Decelerations Zone 4,Decelerations Zone 4 - Zone 6,Decelerations Zone 5,Decelerations Zone 5 - Zone 6,Decelerations Zone 6,Distance Zone 2 - Zone 6 (Relative),Distance Zone 2 - Zone 6 (Absolute),Distance Zone 3 - Zone 6 (Relative),Distance Zone 3 - Zone 6 (Absolute),Distance Zone 4 - Zone 6 (Relative),Distance Zone 4 - Zone 6 (Absolute),Total Loading,Lower Speed Loading,Distance Per Min,Primary Label,Secondary Label,Tertiary Label,Dynamic Stress Load,Dynamic Stress Load Zone 1,Dynamic Stress Load Time Zone 1,Dynamic Stress Load Zone 2,Dynamic Stress Load Time Zone 2,Dynamic Stress Load Zone 3,Dynamic Stress Load Time Zone 3,Dynamic Stress Load Zone 3 - Zone 6,Dynamic Stress Load Zone 4,Dynamic Stress Load Time Zone 4,Dynamic Stress Load Zone 4 - Zone 6,Dynamic Stress Load Zone 5,Dynamic Stress Load Time Zone 5,Dynamic Stress Load Zone 5 - Zone 6,Dynamic Stress Load Zone 6,Dynamic Stress Load Time Zone 6,Total Distance,Distance Zone 1 (Absolute),Distance Zone 1 (Relative),Distance Zone 2 (Absolute),Distance Zone 2 (Relative),Distance Zone 3 (Absolute),Distance Zone 3 (Relative),Distance Zone 4 (Absolute),Distance Zone 4 (Relative),Distance Zone 5 (Absolute),Distance Zone 5 (Relative),Distance Zone 6 (Absolute),Distance Zone 6 (Relative),Energy Expenditure (Kcal),Equivalent Metabolic Distance,Entries Zone 3 (Absolute),Entries Zone 3 (Relative),Entries Zone 4 (Absolute),Entries Zone 4 (Relative),Entries Zone 5 (Absolute),Entries Zone 5 (Relative),Entries Zone 6 (Absolute),Entries Zone 6 (Relative),Explosive Distance (Absolute),Explosive Distance (Relative),External Work,Fatigue Index,High Intensity Bursts Total Distance,Duration Of High Intensity Bursts,High Intensity Bursts Maximum Speed,Number Of High Intensity Bursts,HML Distance,HMLD Per Minute,HML Time,HML Efforts Total Distance,HML Efforts,High Speed Running (Absolute),HSR Per Minute (Absolute),High Speed Running (Relative),HSR Per Minute (Relative),Impacts,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 3 - Zone 6,Impacts Zone 4,Impacts Zone 4 - Zone 6,Impacts Zone 5,Impacts Zone 5 - Zone 6,Impacts Zone 6,Max Deceleration,Player Max Speed,Metabolic Distance,Metabolic Distance Zone 1,Metabolic Distance Zone 2,Metabolic Distance Zone 3,Metabolic Distance Zone 4,Metabolic Distance Zone 5,Metabolic Distance Zone 6,Max Speed,Metabolic Time,Max Acceleration,No of Satellites,Player Position,Quality of Signal,Step Balance,Speed Intensity,Sprints,Sprint Distance,Player Sprint Threshold,Total Acceleration Loading,Total Deceleration Loading,Average Time Since Last Accel,Average Time Since Last Decel,Average Time Since Last HIB,Average Time Since Last HML Effort,Average Time Since Last Sprint,Total Time,Time Zone 1 (Absolute),Time Zone 1 (Relative),Time Zone 2 (Absolute),Time Zone 2 (Relative),Time Zone 3 (Absolute),Time Zone 3 (Relative),Time Zone 4 (Absolute),Time Zone 4 (Relative),Time Zone 5 (Absolute),Time Zone 5 (Relative),Time Zone 6 (Absolute),Time Zone 6 (Relative)
1/9/2020,Player 14,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,21,31,17,8,3,0,11,26,137,182,75,10,0,98.8,0:00:13,0:00:42,0:00:41,0:00:17,0:00:03,0:00:00,28,11,3,4,6.57,13.92,2.4,1.64,10,15,97,54,23,8,9,0:00:10,0:00:51,0:00:32,0:00:11,0:00:05,0:00:04,16,26,16,26,5,10,3,5,2,1049,1049,745,745,457,457,20.42,4.33,143.8,,,,76.7,10.73,0:00:58,20.51,0:00:26,16.55,0:00:07,43.14,14.55,0:00:02,26.6,12.04,0:00:01,12.04,0,0:00:00,1272,223,223,304,304,288,288,233,233,165,165,59,59,141.28,1591,13,13,9,9,9,9,5,5,164,164,191.22,1.12,218,0:01:48,8.49,6,388,43.9,0:01:16,391,33,225,25.38,225,25.38,38,585,266,73,111,27,38,11,11,0,6.62,10.29445268,873,113,286,211,273,260,129,8.49,0:03:46,4.56,19,,298,0.03,68.71,14,269,5.5,9.9,6.09,0:01:16,0:01:01,0:02:00,0:00:22,0:00:55,0:08:50,0:03:42,0:03:42,0:02:20,0:02:20,0:01:23,0:01:23,0:00:49,0:00:49,0:00:27,0:00:27,0:00:07,0:00:07
1/9/2020,Player 14,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,15,27,11,3,1,0,4,15,114,101,56,20,0,102.41,0:00:09,0:00:36,0:00:24,0:00:08,0:00:03,0:00:00,15,4,1,4,6.57,14.72,2.53,1.64,7,16,47,53,13,3,4,0:00:11,0:00:28,0:00:20,0:00:08,0:00:00,0:00:03,16,19,9,16,4,7,1,3,2,781,781,514,514,340,340,14.55,2.41,152.01,,,,50.86,8.68,0:00:45,13.59,0:00:17,12.86,0:00:05,24.25,9.72,0:00:01,11.4,1.67,0:00:00,1.67,0,0:00:00,904,123,123,268,268,173,173,140,140,110,110,91,91,100.47,1131,11,11,4,4,4,4,6,6,96,96,138.92,1.02,160,0:00:50,8.1,2,297,49.85,0:00:55,298,19,200,33.7,200,33.7,20,454,176,55,75,18,20,2,2,0,7.3,10.29445268,651,80,174,170,183,205,93,8.48,0:02:48,4,21,,300,0,50.09,9,238,5.5,9.3,0.57,0:02:09,0:01:52,0:04:13,0:00:28,0:01:02,0:05:57,0:02:07,0:02:07,0:01:59,0:01:59,0:00:50,0:00:50,0:00:29,0:00:29,0:00:17,0:00:17,0:00:12,0:00:12
1/9/2020,Player 15,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:41,Drill 1,37,42,7,7,1,1,9,15,43,8,12,6,6,73.92,0:00:21,0:00:37,0:00:07,0:00:08,0:00:01,0:00:01,16,9,2,4,3.29,4.21,0.77,0.82,7,11,27,6,11,5,2,0:00:21,0:00:31,0:00:05,0:00:04,0:00:02,0:00:00,36,33,7,14,4,7,2,3,1,262,262,41,41,22,22,12.27,9.95,46.29,,,,15.79,5.84,0:00:35,2.67,0:00:03,3.88,0:00:01,5.44,1.56,0:00:00,1.56,0,0:00:00,0,0,0:00:00,639,377,377,221,221,19,19,22,22,0,0,0,0,66.67,751,3,3,3,3,0,0,0,0,37,37,82.61,0.56,19,0:00:12,3.54,1,37,2.69,0:00:09,24,4,0,0,0,0,3,358,39,18,21,3,3,0,0,0,5.43,9.48,163,230,246,93,33,20,17,5.21,0:01:10,5.32,20,,325,0,27.95,0,0,5.5,3.02,0.36,0:00:26,0:00:20,0:17:21,0:05:28,0:00:00,0:13:48,0:11:44,0:11:44,0:01:53,0:01:53,0:00:05,0:00:05,0:00:04,0:00:04,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 15,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,154,165,85,23,11,2,36,111,434,432,150,71,8,72.74,0:01:35,0:03:16,0:02:14,0:00:41,0:00:17,0:00:02,121,36,13,4,5.57,6.95,1.24,1.39,47,86,297,147,68,27,11,0:01:42,0:03:31,0:01:31,0:00:37,0:00:21,0:00:05,158,168,59,106,30,47,13,17,4,3245,3245,1730,1730,923,923,72.79,28.98,74.16,,,,182.37,37.01,0:03:26,49.31,0:01:06,34.93,0:00:15,78.98,17.55,0:00:03,44.05,15.27,0:00:01,26.5,11.22,0:00:00,4734,1489,1489,1514,1514,808,808,692,692,176,176,54,54,508.85,5731,44,44,43,43,10,10,4,4,629,629,668.77,0.79,244,0:02:46,8.49,12,859,13.46,0:03:15,810,87,230,3.61,230,3.61,54,2065,663,154,208,33,54,15,21,6,5.51,9.48,2532,963,1239,835,836,631,230,8.49,0:12:56,5.32,20,,326,-0.01,231.98,14,249,5.5,20.42,7.64,0:01:30,0:01:03,0:04:57,0:00:43,0:04:42,1:03:49,0:45:03,0:45:03,0:11:44,0:11:44,0:03:55,0:03:55,0:02:30,0:02:30,0:00:29,0:00:29,0:00:07,0:00:07
1/9/2020,Player 15,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,9,7,12,0,0,0,0,4,3,17,0,0,0,81.71,0:00:06,0:00:05,0:00:12,0:00:00,0:00:00,0:00:00,12,0,0,4,3.29,5.54,0.99,0.82,0,5,11,5,0,0,0,0:00:04,0:00:10,0:00:05,0:00:00,0:00:00,0:00:00,8,13,6,6,0,0,0,0,0,43,43,2,2,0,0,2.72,2.29,59.45,,,,14.31,0.89,0:00:05,1.16,0:00:01,1.63,0:00:00,6.86,1.79,0:00:00,5.23,1.85,0:00:00,3.43,1.58,0:00:00,144,101,101,41,41,2,2,0,0,0,0,0,0,15.36,173,0,0,0,0,0,0,0,0,8,8,17.12,2.33,0,0:00:00,0,0,8,3.18,0:00:02,0,0,0,0,0,0,6,55,14,7,13,3,6,2,3,1,2.92,9.48,33,62,49,11,14,8,0,3.04,0:00:15,2.87,22,,314,0.21,6.16,0,0,5.5,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:02:25,0:02:04,0:02:04,0:00:20,0:00:20,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 15,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,15,35,23,4,1,0,5,15,131,136,48,6,0,95.1,0:00:08,0:00:49,0:00:37,0:00:10,0:00:01,0:00:00,28,5,1,4,3.29,11.65,2.05,0.82,9,17,76,55,16,6,0,0:00:11,0:00:55,0:00:29,0:00:07,0:00:04,0:00:00,17,34,12,21,7,9,2,2,0,872,872,513,513,279,279,15.82,3.66,123.23,,,,42.81,8.94,0:00:49,11.68,0:00:15,7.89,0:00:03,20.11,5.66,0:00:01,12.23,4.62,0:00:00,6.57,1.95,0:00:00,1060,188,188,359,359,233,233,185,185,59,59,36,36,114.96,1295,10,10,15,15,2,2,2,2,158,158,162.8,0.78,81,0:00:53,8.03,3,253,29.37,0:00:55,241,24,95,11.01,95,11.01,15,497,158,37,52,10,15,4,5,1,4.93,9.48,688,116,257,193,242,184,69,8.03,0:03:18,4.32,19,,327,0.01,54.75,5,104,5.5,4.34,1.12,0:02:50,0:00:51,0:04:08,0:00:18,0:07:13,0:08:36,0:03:49,0:03:49,0:02:43,0:02:43,0:01:07,0:01:07,0:00:40,0:00:40,0:00:09,0:00:09,0:00:04,0:00:04
1/9/2020,Player 15,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,35,37,20,4,4,0,8,29,126,135,27,35,0,96.01,0:00:19,0:00:49,0:00:36,0:00:06,0:00:08,0:00:00,28,8,4,4,3.29,12.02,2.04,0.82,16,20,70,38,19,10,5,0:00:16,0:00:45,0:00:26,0:00:13,0:00:09,0:00:03,23,38,17,33,9,16,5,7,2,870,870,524,524,281,281,16.43,4.24,122.35,,,,49.36,8.21,0:00:45,14.72,0:00:19,11.79,0:00:04,24.21,4.67,0:00:00,12.42,3.55,0:00:00,7.75,4.2,0:00:00,1083,213,213,346,346,243,243,227,227,50,50,5,5,122.02,1374,17,17,9,9,3,3,1,1,199,199,160.02,0.9,68,0:01:00,6.66,4,254,28.73,0:00:57,240,29,55,6.19,55,6.19,15,458,192,49,64,9,15,4,6,2,5.51,9.48,691,131,260,197,239,184,71,7.35,0:03:23,4.64,20,,325,-0.01,54.95,4,51,5.5,5.96,5.57,0:01:51,0:00:52,0:03:00,0:00:26,0:03:20,0:08:50,0:04:00,0:04:00,0:02:41,0:02:41,0:01:10,0:01:10,0:00:48,0:00:48,0:00:08,0:00:08,0:00:00,0:00:00
1/9/2020,Player 15,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,25,32,19,7,4,1,12,38,127,123,59,22,3,102.33,0:00:22,0:00:46,0:00:33,0:00:14,0:00:05,0:00:00,31,12,5,4,3.29,12.82,2.26,0.82,13,28,110,41,19,6,3,0:00:21,0:01:01,0:00:23,0:00:10,0:00:03,0:00:01,27,39,16,29,9,13,3,4,1,1166,1166,639,639,338,338,20.1,3.73,135.44,,,,57.91,12.64,0:01:06,18.46,0:00:25,8.89,0:00:04,21.5,3.86,0:00:00,12.61,5.25,0:00:00,8.75,3.49,0:00:00,1342,176,176,527,527,301,301,257,257,68,68,13,13,145.72,1641,13,13,16,16,5,5,1,1,216,216,207.15,0.84,75,0:00:40,8.49,4,297,29.96,0:01:05,298,29,81,8.16,81,8.16,15,665,253,40,55,8,15,5,7,2,5.12,9.48,933,117,292,334,302,225,72,8.49,0:04:39,5.01,20,,327,-0.05,68.84,5,94,5.5,6.72,0.57,0:01:13,0:01:04,0:04:24,0:00:27,0:03:16,0:09:54,0:03:22,0:03:22,0:03:56,0:03:56,0:01:28,0:01:28,0:00:55,0:00:55,0:00:11,0:00:11,0:00:01,0:00:01
1/9/2020,Player 16,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,134,143,69,22,5,0,27,110,526,463,211,28,0,76.04,0:01:25,0:03:14,0:02:04,0:00:51,0:00:06,0:00:00,96,27,5,4,6.14,7.67,1.41,1.54,43,99,246,123,97,41,7,0:01:35,0:02:45,0:01:06,0:00:46,0:00:20,0:00:02,142,123,45,88,27,43,13,16,3,4025,4025,2279,2279,1274,1274,84.57,25.69,84.6,,,,150.12,49.02,0:04:43,49.79,0:01:09,23.67,0:00:11,34.89,6.52,0:00:01,11.22,2.78,0:00:00,4.7,1.92,0:00:00,5401,1375,1375,1746,1746,1005,1005,823,823,386,386,66,66,561.38,6322,50,50,41,41,21,21,7,7,558,558,786.66,0.55,301,0:03:18,7.53,7,1010,15.83,0:03:33,1044,89,452,7.08,452,7.08,17,2835,693,114,131,13,17,3,4,1,5.39,9.74,3163,784,1454,987,1162,741,272,8.54,0:15:20,4.74,20,,331,0.02,272.19,27,555,5.5,11.08,4.25,0:01:40,0:01:02,0:09:08,0:00:42,0:02:24,1:03:49,0:41:24,0:41:24,0:13:23,0:13:23,0:04:51,0:04:51,0:02:58,0:02:58,0:01:03,0:01:03,0:00:09,0:00:09
1/9/2020,Player 16,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:42,Drill 1,48,40,10,2,2,0,4,21,52,10,7,9,0,85.27,0:00:29,0:00:40,0:00:08,0:00:02,0:00:02,0:00:00,14,4,2,4,6.14,4.27,0.81,1.54,3,16,25,13,2,4,0,0:00:28,0:00:29,0:00:08,0:00:02,0:00:01,0:00:00,48,35,9,12,1,3,2,2,0,284,284,34,34,17,17,13.6,11.12,48.76,,,,11.07,6,0:00:39,1.9,0:00:02,0.83,0:00:00,0.83,0,0:00:00,0,0,0:00:00,0,0,0:00:00,673,389,389,249,249,17,17,17,17,0,0,0,0,67.54,761,3,3,2,2,0,0,0,0,26,26,93.66,0.38,13,0:00:12,4.27,1,26,1.85,0:00:07,21,3,0,0,0,0,0,396,30,4,4,0,0,0,0,0,4.32,9.74,160,239,274,96,39,16,9,4.93,0:01:09,4.53,21,,328,-0.04,29.34,0,0,5.5,0.74,0.03,0:00:03,0:00:02,0:27:23,0:07:18,0:00:00,0:13:48,0:11:30,0:11:30,0:02:08,0:02:08,0:00:05,0:00:05,0:00:03,0:00:03,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 16,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,4,10,2,1,0,0,1,2,15,5,2,0,0,92.3,0:00:02,0:00:10,0:00:02,0:00:01,0:00:00,0:00:00,3,1,0,4,6.14,6.48,1.23,1.54,0,7,11,1,0,0,0,0:00:08,0:00:11,0:00:00,0:00:00,0:00:00,0:00:00,13,10,1,1,0,0,0,0,0,78,78,5,5,0,0,2.75,2.01,73.7,,,,2.1,0.86,0:00:06,0.58,0:00:00,0.15,0:00:00,0.15,0,0:00:00,0,0,0:00:00,0,0,0:00:00,178,100,100,72,72,5,5,0,0,0,0,0,0,17.97,202,1,1,0,0,0,0,0,0,7,7,23.62,0.27,0,0:00:00,0,0,7,3.06,0:00:02,3,1,0,0,0,0,0,64,9,1,1,0,0,0,0,0,2.17,9.74,40,55,83,20,13,5,2,3.85,0:00:18,3.7,22,,331,-0.07,7.77,0,0,5.5,0.07,0,0:00:59,0:00:00,0:00:00,0:00:58,0:00:00,0:02:25,0:01:46,0:01:46,0:00:37,0:00:37,0:00:01,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 16,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,12,26,20,7,1,0,8,15,179,132,91,9,0,111.93,0:00:08,0:00:47,0:00:36,0:00:19,0:00:02,0:00:00,28,8,1,4,6.14,14.73,2.61,1.54,14,28,51,46,31,27,0,0:00:16,0:00:26,0:00:25,0:00:14,0:00:13,0:00:00,19,17,16,30,7,14,7,7,0,1222,1222,762,762,458,458,21.65,2.83,156.85,,,,50.88,13.77,0:01:17,17.26,0:00:23,9.04,0:00:04,11.93,1.96,0:00:00,2.89,0.93,0:00:00,0.93,0,0:00:00,1349,127,127,460,460,304,304,301,301,131,131,26,26,145.33,1637,10,10,15,15,9,9,3,3,214,214,219.61,0.71,102,0:01:27,7.13,2,371,43.08,0:01:17,380,33,157,18.26,157,18.26,5,775,236,43,48,4,5,1,1,0,4.82,9.74,981,73,295,284,327,275,96,7.56,0:04:31,4.74,19,,335,0.04,71.76,12,189,5.5,3.81,1.43,0:01:54,0:00:30,0:03:09,0:00:13,0:00:39,0:08:36,0:02:08,0:02:08,0:03:29,0:03:29,0:01:27,0:01:27,0:01:05,0:01:05,0:00:21,0:00:21,0:00:03,0:00:03
1/9/2020,Player 16,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:06:39,16:57:48,Drill 4,17,37,14,4,2,0,6,34,174,98,30,10,0,101.96,0:00:13,0:00:54,0:00:27,0:00:08,0:00:02,0:00:00,20,6,2,4,6.14,13.44,2.49,1.54,12,15,77,22,23,6,6,0:00:10,0:00:46,0:00:11,0:00:12,0:00:03,0:00:02,15,27,6,18,8,12,2,4,2,1162,1162,717,717,388,388,20.01,2.72,149.2,,,,39.86,13.41,0:01:16,13.48,0:00:18,6.22,0:00:02,10.17,2.03,0:00:00,3.95,0,0:00:00,1.92,1.92,0:00:00,1320,158,158,444,444,329,329,264,264,115,115,9,9,136.46,1537,17,17,11,11,6,6,1,1,140,140,202.35,0.58,70,0:00:29,7.26,1,264,29.86,0:00:54,286,25,124,14.03,124,14.03,5,766,188,28,33,4,5,0,1,1,5.18,9.74,969,89,262,287,416,214,52,7.26,0:04:36,4.6,20,,328,0.01,69.17,6,150,5.5,3.16,0.98,0:02:10,0:01:09,0:13:22,0:00:29,0:02:08,0:08:50,0:02:40,0:02:40,0:03:16,0:03:16,0:01:36,0:01:36,0:00:57,0:00:57,0:00:18,0:00:18,0:00:01,0:00:01
1/9/2020,Player 16,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:20:32,17:10:37,Drill 5,23,23,22,8,0,0,8,31,98,199,80,0,0,96.52,0:00:15,0:00:35,0:00:46,0:00:19,0:00:00,0:00:00,30,8,0,4,6.14,13.3,2.4,1.54,13,29,81,41,37,4,1,0:00:17,0:00:46,0:00:20,0:00:16,0:00:01,0:00:00,22,28,13,26,10,13,2,3,1,1229,1229,735,735,391,391,21.82,3.1,144.14,,,,43.33,14.55,0:01:20,15.75,0:00:21,6.41,0:00:03,10.32,2.07,0:00:00,3.91,1.84,0:00:00,1.84,0,0:00:00,1429,200,200,494,494,345,345,236,236,130,130,25,25,151.26,1703,19,19,13,13,6,6,2,2,169,169,209.15,0.58,98,0:00:56,6.72,2,324,32.66,0:01:08,334,26,155,15.65,155,15.65,6,809,218,33,39,4,6,2,2,0,5.39,9.74,977,107,344,294,360,227,98,8.54,0:04:35,3.8,21,,330,0.01,74.76,8,200,5.5,3.3,1.66,0:01:46,0:01:04,0:04:22,0:00:31,0:01:45,0:09:54,0:03:21,0:03:21,0:03:37,0:03:37,0:01:39,0:01:39,0:00:50,0:00:50,0:00:21,0:00:21,0:00:03,0:00:03
1/9/2020,Player 17,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:36:30,16:22:41,Drill 1,48,36,5,7,1,1,9,25,51,10,16,7,7,85.77,0:00:30,0:00:36,0:00:05,0:00:08,0:00:01,0:00:01,14,9,2,4,6.86,4.5,0.81,1.71,8,11,20,15,7,12,0,0:00:22,0:00:26,0:00:11,0:00:05,0:00:05,0:00:00,37,28,10,18,3,8,5,5,0,317,317,56,56,27,27,16.71,12.08,48.73,,,,32.28,8,0:00:45,9.7,0:00:13,7.57,0:00:03,12.59,3.24,0:00:00,5.02,1.78,0:00:00,1.78,0,0:00:00,673,356,356,261,261,29,29,22,22,5,5,0,0,71.2,802,3,3,2,2,1,1,0,0,41,41,100.08,1.08,30,0:00:14,5.81,1,46,3.33,0:00:12,30,5,5,0.37,5,0.37,9,451,138,33,42,7,9,2,2,0,4.64,9.2777852,210,227,235,106,58,24,21,5.96,0:01:23,5.44,21,,334,-0.07,29.88,1,5,5.5,4.64,0.5,0:02:54,0:00:21,0:27:23,0:04:22,0:21:49,0:13:48,0:11:26,0:11:26,0:02:07,0:02:07,0:00:08,0:00:08,0:00:04,0:00:04,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 17,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,17:26:31,16:22:41,Full Session,151,169,62,25,5,1,31,150,669,364,147,38,7,79.02,0:01:42,0:04:16,0:01:50,0:00:42,0:00:08,0:00:01,93,31,6,4,8.57,7.51,1.36,2.14,53,65,278,143,51,48,18,0:01:09,0:03:26,0:01:38,0:00:34,0:00:25,0:00:08,107,159,68,121,26,53,19,27,8,3971,3971,2402,2402,1160,1160,99.01,29.31,81.71,,,,273.83,40.31,0:03:42,114.87,0:02:25,71.73,0:00:32,108.57,28.43,0:00:05,36.84,6.68,0:00:00,8.41,1.73,0:00:00,5216,1244,1244,1569,1569,1243,1243,964,964,195,195,1,1,550.1,6195,59,59,56,56,10,10,0,0,782,782,822.06,1.05,238,0:03:00,7.03,7,977,15.31,0:03:49,1134,118,195,3.06,195,3.06,64,2221,1458,325,389,56,64,7,8,1,6.03,9.2777852,3296,857,1062,875,1440,861,120,7.03,0:16:23,5.44,20,,336,0.02,260.55,12,225,5.5,17.23,4.04,0:02:15,0:00:53,0:08:43,0:00:31,0:05:04,1:03:49,0:41:57,0:41:57,0:11:49,0:11:49,0:05:59,0:05:59,0:03:31,0:03:31,0:00:32,0:00:32,0:00:00,0:00:00
1/9/2020,Player 17,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:38:55,16:36:30,Drill 2,9,15,3,1,1,0,2,9,17,4,3,3,0,98.38,0:00:06,0:00:12,0:00:02,0:00:01,0:00:01,0:00:00,5,2,1,4,6.86,7.21,1.3,1.71,1,6,16,3,2,0,0,0:00:04,0:00:15,0:00:03,0:00:01,0:00:00,0:00:00,6,16,3,4,1,1,0,0,0,106,106,27,27,0,0,3.54,2.03,77.89,,,,5.55,1.26,0:00:07,2.89,0:00:03,0.92,0:00:00,0.92,0,0:00:00,0,0,0:00:00,0,0,0:00:00,188,83,83,79,79,27,27,0,0,0,0,0,0,20.01,225,5,5,0,0,0,0,0,0,10,10,26.69,0.66,0,0:00:00,0,0,10,4.09,0:00:03,6,2,0,0,0,0,0,79,37,5,5,0,0,0,0,0,3.43,9.2777852,78,57,54,34,34,7,3,3.93,0:00:31,4.09,21,,336,0.07,8.45,0,0,5.5,0.45,0.02,0:01:27,0:02:23,0:00:00,0:01:26,0:00:00,0:02:25,0:01:39,0:01:39,0:00:37,0:00:37,0:00:08,0:00:08,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1/9/2020,Player 17,MD-2 (11 v 11),36,16:22:41,17:26:31,Tuesday,Match Day -2,1/9/2020,16:52:38,16:44:02,Drill 3,20,34,17,7,0,0,7,43,235,107,54,0,0,115.57,0:00:17,0:01:15,0:00:31,0:00:13,0:00:00,0:00:00,24,7,0,4,6.86,14.18,2.53,1.71,17,12,72,46,23,8,3,0:00:06,0:00:46,0:00:28,0:00:14,0:00:05,0:00:02,8,27,18,35,11,17,4,6,2,1168,1168,848,848,423,423,24.82,3.57,151.83,,,,79.45,11.1,0:01:00,31.96,0:00:39,22.75,0:00:10,34.14,7.69,0:00:01,11.4,1.98,0:00:00,3.71,1.73,0:00:00,1306,138,138,319,319,425,425,385,385,38,38,0,0,139.95,1576,17,17,18,18,3,3,0,0,285,285,223.9,1.16,56,0:01:29,6.85,2,323,37.53,0:01:15,393,42,38,4.39,38,4.39,18,610,396,105,123,15,18,2,3,1,6.03,9.2777852,1006,99,201,188,494,294,31,6.85,0:04:39,3.66,19,,341,0.07,68.54,4,60,5.5,4.09,1.95,0:00:46,0:00:48,0:05:04,0:00:09,0:04:07,0:08:36,0:02:41,0:02:41,0:02:22,0:02:22,0:02:01,0:02:01,0:01:24,0:01:24,0:00:06,0:00:06,0:00:00,0:00:00
